"state_code";"state";"state_short";"municipality_code";"municipality";"municipality_noaccents";"region";"municipality_short";"state_municipality_short";"subreg";"id_region";"subregion"
"52";"NARIÑO";"NAR";"52250";"EL CHARCO";"EL CHARCO";"Pacific";"EC";"NAR_EC";"ANDEN PACIFICO SUR";"V";"V - ANDEN PACIFICO SUR"
"52";"NARIÑO";"NAR";"52390";"LA TOLA";"LA TOLA";"Pacific";"LT";"NAR_LT";"ANDEN PACIFICO SUR";"V";"V - ANDEN PACIFICO SUR"
"52";"NARIÑO";"NAR";"52427";"MAGÜÍ";"MAGUI";"Pacific";"MAG";"NAR_MAG";"ANDEN PACIFICO SUR";"V";"V - ANDEN PACIFICO SUR"
"52";"NARIÑO";"NAR";"52473";"MOSQUERA";"MOSQUERA";"Pacific";"MOS";"NAR_MOS";"ANDEN PACIFICO SUR";"V";"V - ANDEN PACIFICO SUR"
"52";"NARIÑO";"NAR";"52490";"OLAYA HERRERA";"OLAYA HERRERA";"Pacific";"OH";"NAR_OH";"ANDEN PACIFICO SUR";"V";"V - ANDEN PACIFICO SUR"
"52";"NARIÑO";"NAR";"52520";"FRANCISCO PIZARRO";"FRANCISCO PIZARRO";"Pacific";"FP";"NAR_FP";"ANDEN PACIFICO SUR";"V";"V - ANDEN PACIFICO SUR"
"52";"NARIÑO";"NAR";"52612";"RICAURTE";"RICAURTE";"Pacific";"RIC";"NAR_RIC";"ANDEN PACIFICO SUR";"V";"V - ANDEN PACIFICO SUR"
"52";"NARIÑO";"NAR";"52621";"ROBERTO PAYÁN";"ROBERTO PAYAN";"Pacific";"RP";"NAR_RP";"ANDEN PACIFICO SUR";"V";"V - ANDEN PACIFICO SUR"
"52";"NARIÑO";"NAR";"52696";"SANTA BÁRBARA";"SANTA BARBARA";"Pacific";"SB";"NAR_SB";"ANDEN PACIFICO SUR";"V";"V - ANDEN PACIFICO SUR"
"52";"NARIÑO";"NAR";"52835";"SAN ANDRÉS DE TUMACO";"SAN ANDRES DE TUMACO";"Pacific";"SAT";"NAR_SAT";"ANDEN PACIFICO SUR";"V";"V - ANDEN PACIFICO SUR"
"76";"VALLE DEL CAUCA";"VLC";"76109";"BUENAVENTURA";"BUENAVENTURA";"Pacific";"BUE";"VLC_BUE";"ANDEN PACIFICO SUR";"V";"V - ANDEN PACIFICO SUR"
"27";"CHOCÓ";"CHO";"27001";"QUIBDÓ";"QUIBDO";"Pacific";"QUI";"CHO_QUI";"ATRATO";"V";"V - ATRATO"
"27";"CHOCÓ";"CHO";"27050";"ATRATO";"ATRATO";"Pacific";"ATR";"CHO_ATR";"ATRATO";"V";"V - ATRATO"
"27";"CHOCÓ";"CHO";"27073";"BAGADÓ";"BAGADO";"Pacific";"BAG";"CHO_BAG";"ATRATO";"V";"V - ATRATO"
"27";"CHOCÓ";"CHO";"27099";"BOJAYÁ";"BOJAYA";"Pacific";"BOJ";"CHO_BOJ";"ATRATO";"V";"V - ATRATO"
"27";"CHOCÓ";"CHO";"27150";"CARMEN DEL DARIÉN";"CARMEN DEL DARIEN";"Pacific";"CD";"CHO_CD";"ATRATO";"V";"V - ATRATO"
"27";"CHOCÓ";"CHO";"27245";"EL CARMEN DE ATRATO";"EL CARMEN DE ATRATO";"Pacific";"ECA";"CHO_ECA";"ATRATO";"V";"V - ATRATO"
"27";"CHOCÓ";"CHO";"27413";"LLORÓ";"LLORO";"Pacific";"LLO";"CHO_LLO";"ATRATO";"V";"V - ATRATO"
"27";"CHOCÓ";"CHO";"27425";"MEDIO ATRATO";"MEDIO ATRATO";"Pacific";"MA";"CHO_MA";"ATRATO";"V";"V - ATRATO"
"27";"CHOCÓ";"CHO";"27615";"RIOSUCIO";"RIOSUCIO";"Pacific";"RIO";"CHO_RIO";"ATRATO";"V";"V - ATRATO"
"52";"NARIÑO";"NAR";"52001";"PASTO";"PASTO";"Pacific";"PAS";"NAR_PAS";"CENTRO DE NARIÑO";"V";"V - CENTRO DE NARIÑO"
"52";"NARIÑO";"NAR";"52240";"CHACHAGÜÍ";"CHACHAGUI";"Pacific";"CHA";"NAR_CHA";"CENTRO DE NARIÑO";"V";"V - CENTRO DE NARIÑO"
"52";"NARIÑO";"NAR";"52254";"EL PEÑOL";"EL PENOL";"Pacific";"EP";"NAR_EP";"CENTRO DE NARIÑO";"V";"V - CENTRO DE NARIÑO"
"52";"NARIÑO";"NAR";"52260";"EL TAMBO";"EL TAMBO";"Pacific";"ET";"NAR_ET";"CENTRO DE NARIÑO";"V";"V - CENTRO DE NARIÑO"
"52";"NARIÑO";"NAR";"52381";"LA FLORIDA";"LA FLORIDA";"Pacific";"LF";"NAR_LF";"CENTRO DE NARIÑO";"V";"V - CENTRO DE NARIÑO"
"52";"NARIÑO";"NAR";"52480";"NARIÑO";"NARINO";"Pacific";"NAR";"NAR_NAR";"CENTRO DE NARIÑO";"V";"V - CENTRO DE NARIÑO"
"52";"NARIÑO";"NAR";"52683";"SANDONÁ";"SANDONA";"Pacific";"SAN";"NAR_SAN";"CENTRO DE NARIÑO";"V";"V - CENTRO DE NARIÑO"
"52";"NARIÑO";"NAR";"52788";"TANGUA";"TANGUA";"Pacific";"TAN";"NAR_TAN";"CENTRO DE NARIÑO";"V";"V - CENTRO DE NARIÑO"
"52";"NARIÑO";"NAR";"52885";"YACUANQUER";"YACUANQUER";"Pacific";"YAC";"NAR_YAC";"CENTRO DE NARIÑO";"V";"V - CENTRO DE NARIÑO"
"76";"VALLE DEL CAUCA";"VLC";"76036";"ANDALUCÍA";"ANDALUCIA";"Pacific";"AND";"VLC_AND";"CENTRO DEL VALLE";"V";"V - CENTRO DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76100";"BOLÍVAR";"BOLIVAR";"Pacific";"BOL";"VLC_BOL";"CENTRO DEL VALLE";"V";"V - CENTRO DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76111";"GUADALAJARA DE BUGA";"GUADALAJARA DE BUGA";"Pacific";"GB";"VLC_GB";"CENTRO DEL VALLE";"V";"V - CENTRO DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76113";"BUGALAGRANDE";"BUGALAGRANDE";"Pacific";"BUG";"VLC_BUG";"CENTRO DEL VALLE";"V";"V - CENTRO DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76122";"CAICEDONIA";"CAICEDONIA";"Pacific";"CAI";"VLC_CAI";"CENTRO DEL VALLE";"V";"V - CENTRO DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76126";"CALIMA";"CALIMA";"Pacific";"CAL";"VLC_CAL";"CENTRO DEL VALLE";"V";"V - CENTRO DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76606";"RESTREPO";"RESTREPO";"Pacific";"RES";"VLC_RES";"CENTRO DEL VALLE";"V";"V - CENTRO DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76616";"RIOFRÍO";"RIOFRIO";"Pacific";"RIO";"VLC_RIO";"CENTRO DEL VALLE";"V";"V - CENTRO DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76670";"SAN PEDRO";"SAN PEDRO";"Pacific";"SP";"VLC_SP";"CENTRO DEL VALLE";"V";"V - CENTRO DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76736";"SEVILLA";"SEVILLA";"Pacific";"SEV";"VLC_SEV";"CENTRO DEL VALLE";"V";"V - CENTRO DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76828";"TRUJILLO";"TRUJILLO";"Pacific";"TRU";"VLC_TRU";"CENTRO DEL VALLE";"V";"V - CENTRO DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76834";"TULUÁ";"TULUA";"Pacific";"TUL";"VLC_TUL";"CENTRO DEL VALLE";"V";"V - CENTRO DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76890";"YOTOCO";"YOTOCO";"Pacific";"YOT";"VLC_YOT";"CENTRO DEL VALLE";"V";"V - CENTRO DEL VALLE"
"52";"NARIÑO";"NAR";"52036";"ANCUYA";"ANCUYA";"Pacific";"ANC";"NAR_ANC";"CENTRO OCCIDENTE DE NARIÑO";"V";"V - CENTRO OCCIDENTE DE NARIÑO"
"52";"NARIÑO";"NAR";"52207";"CONSACÁ";"CONSACA";"Pacific";"CON";"NAR_CON";"CENTRO OCCIDENTE DE NARIÑO";"V";"V - CENTRO OCCIDENTE DE NARIÑO"
"52";"NARIÑO";"NAR";"52320";"GUAITARILLA";"GUAITARILLA";"Pacific";"GUA";"NAR_GUA";"CENTRO OCCIDENTE DE NARIÑO";"V";"V - CENTRO OCCIDENTE DE NARIÑO"
"52";"NARIÑO";"NAR";"52411";"LINARES";"LINARES";"Pacific";"LIN";"NAR_LIN";"CENTRO OCCIDENTE DE NARIÑO";"V";"V - CENTRO OCCIDENTE DE NARIÑO"
"52";"NARIÑO";"NAR";"52565";"PROVIDENCIA";"PROVIDENCIA";"Pacific";"PRO";"NAR_PRO";"CENTRO OCCIDENTE DE NARIÑO";"V";"V - CENTRO OCCIDENTE DE NARIÑO"
"52";"NARIÑO";"NAR";"52720";"SAPUYES";"SAPUYES";"Pacific";"SAP";"NAR_SAP";"CENTRO OCCIDENTE DE NARIÑO";"V";"V - CENTRO OCCIDENTE DE NARIÑO"
"52";"NARIÑO";"NAR";"52838";"TÚQUERRES";"TUQUERRES";"Pacific";"TUQ";"NAR_TUQ";"CENTRO OCCIDENTE DE NARIÑO";"V";"V - CENTRO OCCIDENTE DE NARIÑO"
"27";"CHOCÓ";"CHO";"27025";"ALTO BAUDÓ";"ALTO BAUDO";"Pacific";"AB";"CHO_AB";"LITORAL PACIFICO";"V";"V - LITORAL PACIFICO"
"27";"CHOCÓ";"CHO";"27075";"BAHÍA SOLANO";"BAHIA SOLANO";"Pacific";"BS";"CHO_BS";"LITORAL PACIFICO";"V";"V - LITORAL PACIFICO"
"27";"CHOCÓ";"CHO";"27077";"BAJO BAUDÓ";"BAJO BAUDO";"Pacific";"BB";"CHO_BB";"LITORAL PACIFICO";"V";"V - LITORAL PACIFICO"
"27";"CHOCÓ";"CHO";"27372";"JURADÓ";"JURADO";"Pacific";"JUR";"CHO_JUR";"LITORAL PACIFICO";"V";"V - LITORAL PACIFICO"
"27";"CHOCÓ";"CHO";"27430";"MEDIO BAUDÓ";"MEDIO BAUDO";"Pacific";"MB";"CHO_MB";"LITORAL PACIFICO";"V";"V - LITORAL PACIFICO"
"27";"CHOCÓ";"CHO";"27495";"NUQUÍ";"NUQUI";"Pacific";"NUQ";"CHO_NUQ";"LITORAL PACIFICO";"V";"V - LITORAL PACIFICO"
"19";"CAUCA";"CAU";"19001";"POPAYÁN";"POPAYAN";"Pacific";"POP";"CAU_POP";"MACIZO COLOMBIANO";"V";"V - MACIZO COLOMBIANO"
"19";"CAUCA";"CAU";"19022";"ALMAGUER";"ALMAGUER";"Pacific";"ALM";"CAU_ALM";"MACIZO COLOMBIANO";"V";"V - MACIZO COLOMBIANO"
"19";"CAUCA";"CAU";"19392";"LA SIERRA";"LA SIERRA";"Pacific";"LS";"CAU_LS";"MACIZO COLOMBIANO";"V";"V - MACIZO COLOMBIANO"
"19";"CAUCA";"CAU";"19397";"LA VEGA";"LA VEGA";"Pacific";"LV";"CAU_LV";"MACIZO COLOMBIANO";"V";"V - MACIZO COLOMBIANO"
"19";"CAUCA";"CAU";"19533";"PIAMONTE";"PIAMONTE";"Pacific";"PIA";"CAU_PIA";"MACIZO COLOMBIANO";"V";"V - MACIZO COLOMBIANO"
"19";"CAUCA";"CAU";"19585";"PURACÉ";"PURACE";"Pacific";"PUR";"CAU_PUR";"MACIZO COLOMBIANO";"V";"V - MACIZO COLOMBIANO"
"19";"CAUCA";"CAU";"19622";"ROSAS";"ROSAS";"Pacific";"ROS";"CAU_ROS";"MACIZO COLOMBIANO";"V";"V - MACIZO COLOMBIANO"
"19";"CAUCA";"CAU";"19693";"SAN SEBASTIÁN";"SAN SEBASTIAN";"Pacific";"SS";"CAU_SS";"MACIZO COLOMBIANO";"V";"V - MACIZO COLOMBIANO"
"19";"CAUCA";"CAU";"19701";"SANTA ROSA";"SANTA ROSA";"Pacific";"SR";"CAU_SR";"MACIZO COLOMBIANO";"V";"V - MACIZO COLOMBIANO"
"19";"CAUCA";"CAU";"19760";"SOTARÁ PAISPAMBA";"SOTARA PAISPAMBA";"Pacific";"SP";"CAU_SP";"MACIZO COLOMBIANO";"V";"V - MACIZO COLOMBIANO"
"19";"CAUCA";"CAU";"19785";"SUCRE";"SUCRE";"Pacific";"SUC";"CAU_SUC";"MACIZO COLOMBIANO";"V";"V - MACIZO COLOMBIANO"
"19";"CAUCA";"CAU";"19807";"TIMBÍO";"TIMBIO";"Pacific";"TIM";"CAU_TIM";"MACIZO COLOMBIANO";"V";"V - MACIZO COLOMBIANO"
"52";"NARIÑO";"NAR";"52019";"ALBÁN";"ALBAN";"Pacific";"ALB";"NAR_ALB";"NORTE DE NARIÑO";"V";"V - NORTE DE NARIÑO"
"52";"NARIÑO";"NAR";"52051";"ARBOLEDA";"ARBOLEDA";"Pacific";"ARB";"NAR_ARB";"NORTE DE NARIÑO";"V";"V - NORTE DE NARIÑO"
"52";"NARIÑO";"NAR";"52083";"BELÉN";"BELEN";"Pacific";"BEL";"NAR_BEL";"NORTE DE NARIÑO";"V";"V - NORTE DE NARIÑO"
"52";"NARIÑO";"NAR";"52110";"BUESACO";"BUESACO";"Pacific";"BUE";"NAR_BUE";"NORTE DE NARIÑO";"V";"V - NORTE DE NARIÑO"
"52";"NARIÑO";"NAR";"52203";"COLÓN";"COLON";"Pacific";"COL";"NAR_COL";"NORTE DE NARIÑO";"V";"V - NORTE DE NARIÑO"
"52";"NARIÑO";"NAR";"52258";"EL TABLÓN DE GÓMEZ";"EL TABLON DE GOMEZ";"Pacific";"ETG";"NAR_ETG";"NORTE DE NARIÑO";"V";"V - NORTE DE NARIÑO"
"52";"NARIÑO";"NAR";"52378";"LA CRUZ";"LA CRUZ";"Pacific";"LC";"NAR_LC";"NORTE DE NARIÑO";"V";"V - NORTE DE NARIÑO"
"52";"NARIÑO";"NAR";"52399";"LA UNIÓN";"LA UNION";"Pacific";"LU";"NAR_LU";"NORTE DE NARIÑO";"V";"V - NORTE DE NARIÑO"
"52";"NARIÑO";"NAR";"52685";"SAN BERNARDO";"SAN BERNARDO";"Pacific";"SB";"NAR_SB";"NORTE DE NARIÑO";"V";"V - NORTE DE NARIÑO"
"52";"NARIÑO";"NAR";"52687";"SAN LORENZO";"SAN LORENZO";"Pacific";"SL";"NAR_SL";"NORTE DE NARIÑO";"V";"V - NORTE DE NARIÑO"
"52";"NARIÑO";"NAR";"52693";"SAN PABLO";"SAN PABLO";"Pacific";"SP";"NAR_SP";"NORTE DE NARIÑO";"V";"V - NORTE DE NARIÑO"
"52";"NARIÑO";"NAR";"52694";"SAN PEDRO DE CARTAGO";"SAN PEDRO DE CARTAGO";"Pacific";"SPC";"NAR_SPC";"NORTE DE NARIÑO";"V";"V - NORTE DE NARIÑO"
"52";"NARIÑO";"NAR";"52786";"TAMINANGO";"TAMINANGO";"Pacific";"TAM";"NAR_TAM";"NORTE DE NARIÑO";"V";"V - NORTE DE NARIÑO"
"19";"CAUCA";"CAU";"19110";"BUENOS AIRES";"BUENOS AIRES";"Pacific";"BA";"CAU_BA";"NORTE DEL CAUCA";"V";"V - NORTE DEL CAUCA"
"19";"CAUCA";"CAU";"19130";"CAJIBÍO";"CAJIBIO";"Pacific";"CAJ";"CAU_CAJ";"NORTE DEL CAUCA";"V";"V - NORTE DEL CAUCA"
"19";"CAUCA";"CAU";"19137";"CALDONO";"CALDONO";"Pacific";"CAL";"CAU_CAL";"NORTE DEL CAUCA";"V";"V - NORTE DEL CAUCA"
"19";"CAUCA";"CAU";"19142";"CALOTO";"CALOTO";"Pacific";"CAL";"CAU_CAL";"NORTE DEL CAUCA";"V";"V - NORTE DEL CAUCA"
"19";"CAUCA";"CAU";"19212";"CORINTO";"CORINTO";"Pacific";"COR";"CAU_COR";"NORTE DEL CAUCA";"V";"V - NORTE DEL CAUCA"
"19";"CAUCA";"CAU";"19256";"EL TAMBO";"EL TAMBO";"Pacific";"ET";"CAU_ET";"NORTE DEL CAUCA";"V";"V - NORTE DEL CAUCA"
"19";"CAUCA";"CAU";"19300";"GUACHENÉ";"GUACHENE";"Pacific";"GUA";"CAU_GUA";"NORTE DEL CAUCA";"V";"V - NORTE DEL CAUCA"
"19";"CAUCA";"CAU";"19355";"INZÁ";"INZA";"Pacific";"INZ";"CAU_INZ";"NORTE DEL CAUCA";"V";"V - NORTE DEL CAUCA"
"19";"CAUCA";"CAU";"19364";"JAMBALÓ";"JAMBALO";"Pacific";"JAM";"CAU_JAM";"NORTE DEL CAUCA";"V";"V - NORTE DEL CAUCA"
"19";"CAUCA";"CAU";"19455";"MIRANDA";"MIRANDA";"Pacific";"MIR";"CAU_MIR";"NORTE DEL CAUCA";"V";"V - NORTE DEL CAUCA"
"19";"CAUCA";"CAU";"19473";"MORALES";"MORALES";"Pacific";"MOR";"CAU_MOR";"NORTE DEL CAUCA";"V";"V - NORTE DEL CAUCA"
"19";"CAUCA";"CAU";"19513";"PADILLA";"PADILLA";"Pacific";"PAD";"CAU_PAD";"NORTE DEL CAUCA";"V";"V - NORTE DEL CAUCA"
"19";"CAUCA";"CAU";"19517";"PÁEZ";"PAEZ";"Pacific";"PAE";"CAU_PAE";"NORTE DEL CAUCA";"V";"V - NORTE DEL CAUCA"
"19";"CAUCA";"CAU";"19548";"PIENDAMÓ - TUNÍA";"PIENDAMO - TUNIA";"Pacific";"P-T";"CAU_P-T";"NORTE DEL CAUCA";"V";"V - NORTE DEL CAUCA"
"19";"CAUCA";"CAU";"19573";"PUERTO TEJADA";"PUERTO TEJADA";"Pacific";"PT";"CAU_PT";"NORTE DEL CAUCA";"V";"V - NORTE DEL CAUCA"
"19";"CAUCA";"CAU";"19698";"SANTANDER DE QUILICHAO";"SANTANDER DE QUILICHAO";"Pacific";"SQ";"CAU_SQ";"NORTE DEL CAUCA";"V";"V - NORTE DEL CAUCA"
"19";"CAUCA";"CAU";"19743";"SILVIA";"SILVIA";"Pacific";"SIL";"CAU_SIL";"NORTE DEL CAUCA";"V";"V - NORTE DEL CAUCA"
"19";"CAUCA";"CAU";"19780";"SUÁREZ";"SUAREZ";"Pacific";"SUA";"CAU_SUA";"NORTE DEL CAUCA";"V";"V - NORTE DEL CAUCA"
"19";"CAUCA";"CAU";"19821";"TORIBÍO";"TORIBIO";"Pacific";"TOR";"CAU_TOR";"NORTE DEL CAUCA";"V";"V - NORTE DEL CAUCA"
"19";"CAUCA";"CAU";"19824";"TOTORÓ";"TOTORO";"Pacific";"TOT";"CAU_TOT";"NORTE DEL CAUCA";"V";"V - NORTE DEL CAUCA"
"19";"CAUCA";"CAU";"19845";"VILLA RICA";"VILLA RICA";"Pacific";"VR";"CAU_VR";"NORTE DEL CAUCA";"V";"V - NORTE DEL CAUCA"
"76";"VALLE DEL CAUCA";"VLC";"76020";"ALCALÁ";"ALCALA";"Pacific";"ALC";"VLC_ALC";"NORTE DEL VALLE";"V";"V - NORTE DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76041";"ANSERMANUEVO";"ANSERMANUEVO";"Pacific";"ANS";"VLC_ANS";"NORTE DEL VALLE";"V";"V - NORTE DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76054";"ARGELIA";"ARGELIA";"Pacific";"ARG";"VLC_ARG";"NORTE DEL VALLE";"V";"V - NORTE DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76147";"CARTAGO";"CARTAGO";"Pacific";"CAR";"VLC_CAR";"NORTE DEL VALLE";"V";"V - NORTE DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76243";"EL ÁGUILA";"EL AGUILA";"Pacific";"EA";"VLC_EA";"NORTE DEL VALLE";"V";"V - NORTE DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76246";"EL CAIRO";"EL CAIRO";"Pacific";"EC";"VLC_EC";"NORTE DEL VALLE";"V";"V - NORTE DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76250";"EL DOVIO";"EL DOVIO";"Pacific";"ED";"VLC_ED";"NORTE DEL VALLE";"V";"V - NORTE DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76400";"LA UNIÓN";"LA UNION";"Pacific";"LU";"VLC_LU";"NORTE DEL VALLE";"V";"V - NORTE DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76403";"LA VICTORIA";"LA VICTORIA";"Pacific";"LV";"VLC_LV";"NORTE DEL VALLE";"V";"V - NORTE DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76497";"OBANDO";"OBANDO";"Pacific";"OBA";"VLC_OBA";"NORTE DEL VALLE";"V";"V - NORTE DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76622";"ROLDANILLO";"ROLDANILLO";"Pacific";"ROL";"VLC_ROL";"NORTE DEL VALLE";"V";"V - NORTE DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76823";"TORO";"TORO";"Pacific";"TOR";"VLC_TOR";"NORTE DEL VALLE";"V";"V - NORTE DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76845";"ULLOA";"ULLOA";"Pacific";"ULL";"VLC_ULL";"NORTE DEL VALLE";"V";"V - NORTE DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76863";"VERSALLES";"VERSALLES";"Pacific";"VER";"VLC_VER";"NORTE DEL VALLE";"V";"V - NORTE DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76895";"ZARZAL";"ZARZAL";"Pacific";"ZAR";"VLC_ZAR";"NORTE DEL VALLE";"V";"V - NORTE DEL VALLE"
"52";"NARIÑO";"NAR";"52385";"LA LLANADA";"LA LLANADA";"Pacific";"LL";"NAR_LL";"OCCIDENTE DE NARIÑO";"V";"V - OCCIDENTE DE NARIÑO"
"52";"NARIÑO";"NAR";"52435";"MALLAMA";"MALLAMA";"Pacific";"MAL";"NAR_MAL";"OCCIDENTE DE NARIÑO";"V";"V - OCCIDENTE DE NARIÑO"
"52";"NARIÑO";"NAR";"52678";"SAMANIEGO";"SAMANIEGO";"Pacific";"SAM";"NAR_SAM";"OCCIDENTE DE NARIÑO";"V";"V - OCCIDENTE DE NARIÑO"
"52";"NARIÑO";"NAR";"52699";"SANTACRUZ";"SANTACRUZ";"Pacific";"SAN";"NAR_SAN";"OCCIDENTE DE NARIÑO";"V";"V - OCCIDENTE DE NARIÑO"
"19";"CAUCA";"CAU";"19050";"ARGELIA";"ARGELIA";"Pacific";"ARG";"CAU_ARG";"PATIA";"V";"V - PATIA"
"19";"CAUCA";"CAU";"19075";"BALBOA";"BALBOA";"Pacific";"BAL";"CAU_BAL";"PATIA";"V";"V - PATIA"
"19";"CAUCA";"CAU";"19100";"BOLÍVAR";"BOLIVAR";"Pacific";"BOL";"CAU_BOL";"PATIA";"V";"V - PATIA"
"19";"CAUCA";"CAU";"19290";"FLORENCIA";"FLORENCIA";"Pacific";"FLO";"CAU_FLO";"PATIA";"V";"V - PATIA"
"19";"CAUCA";"CAU";"19450";"MERCADERES";"MERCADERES";"Pacific";"MER";"CAU_MER";"PATIA";"V";"V - PATIA"
"19";"CAUCA";"CAU";"19532";"PATÍA";"PATIA";"Pacific";"PAT";"CAU_PAT";"PATIA";"V";"V - PATIA"
"52";"NARIÑO";"NAR";"52233";"CUMBITARA";"CUMBITARA";"Pacific";"CUM";"NAR_CUM";"PATIA";"V";"V - PATIA"
"52";"NARIÑO";"NAR";"52256";"EL ROSARIO";"EL ROSARIO";"Pacific";"ER";"NAR_ER";"PATIA";"V";"V - PATIA"
"52";"NARIÑO";"NAR";"52405";"LEIVA";"LEIVA";"Pacific";"LEI";"NAR_LEI";"PATIA";"V";"V - PATIA"
"52";"NARIÑO";"NAR";"52418";"LOS ANDES";"LOS ANDES";"Pacific";"LA";"NAR_LA";"PATIA";"V";"V - PATIA"
"52";"NARIÑO";"NAR";"52540";"POLICARPA";"POLICARPA";"Pacific";"POL";"NAR_POL";"PATIA";"V";"V - PATIA"
"52";"NARIÑO";"NAR";"52022";"ALDANA";"ALDANA";"Pacific";"ALD";"NAR_ALD";"SUR DE NARIÑO";"V";"V - SUR DE NARIÑO"
"52";"NARIÑO";"NAR";"52210";"CONTADERO";"CONTADERO";"Pacific";"CON";"NAR_CON";"SUR DE NARIÑO";"V";"V - SUR DE NARIÑO"
"52";"NARIÑO";"NAR";"52215";"CÓRDOBA";"CORDOBA";"Pacific";"COR";"NAR_COR";"SUR DE NARIÑO";"V";"V - SUR DE NARIÑO"
"52";"NARIÑO";"NAR";"52224";"CUASPUD CARLOSAMA";"CUASPUD CARLOSAMA";"Pacific";"CC";"NAR_CC";"SUR DE NARIÑO";"V";"V - SUR DE NARIÑO"
"52";"NARIÑO";"NAR";"52227";"CUMBAL";"CUMBAL";"Pacific";"CUM";"NAR_CUM";"SUR DE NARIÑO";"V";"V - SUR DE NARIÑO"
"52";"NARIÑO";"NAR";"52287";"FUNES";"FUNES";"Pacific";"FUN";"NAR_FUN";"SUR DE NARIÑO";"V";"V - SUR DE NARIÑO"
"52";"NARIÑO";"NAR";"52317";"GUACHUCAL";"GUACHUCAL";"Pacific";"GUA";"NAR_GUA";"SUR DE NARIÑO";"V";"V - SUR DE NARIÑO"
"52";"NARIÑO";"NAR";"52323";"GUALMATÁN";"GUALMATAN";"Pacific";"GUA";"NAR_GUA";"SUR DE NARIÑO";"V";"V - SUR DE NARIÑO"
"52";"NARIÑO";"NAR";"52352";"ILES";"ILES";"Pacific";"ILE";"NAR_ILE";"SUR DE NARIÑO";"V";"V - SUR DE NARIÑO"
"52";"NARIÑO";"NAR";"52354";"IMUÉS";"IMUES";"Pacific";"IMU";"NAR_IMU";"SUR DE NARIÑO";"V";"V - SUR DE NARIÑO"
"52";"NARIÑO";"NAR";"52356";"IPIALES";"IPIALES";"Pacific";"IPI";"NAR_IPI";"SUR DE NARIÑO";"V";"V - SUR DE NARIÑO"
"52";"NARIÑO";"NAR";"52560";"POTOSÍ";"POTOSI";"Pacific";"POT";"NAR_POT";"SUR DE NARIÑO";"V";"V - SUR DE NARIÑO"
"52";"NARIÑO";"NAR";"52573";"PUERRES";"PUERRES";"Pacific";"PUE";"NAR_PUE";"SUR DE NARIÑO";"V";"V - SUR DE NARIÑO"
"52";"NARIÑO";"NAR";"52585";"PUPIALES";"PUPIALES";"Pacific";"PUP";"NAR_PUP";"SUR DE NARIÑO";"V";"V - SUR DE NARIÑO"
"76";"VALLE DEL CAUCA";"VLC";"76001";"CALI";"CALI";"Pacific";"CAL";"VLC_CAL";"SUR DEL VALLE";"V";"V - SUR DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76130";"CANDELARIA";"CANDELARIA";"Pacific";"CAN";"VLC_CAN";"SUR DEL VALLE";"V";"V - SUR DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76233";"DAGUA";"DAGUA";"Pacific";"DAG";"VLC_DAG";"SUR DEL VALLE";"V";"V - SUR DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76248";"EL CERRITO";"EL CERRITO";"Pacific";"EC";"VLC_EC";"SUR DEL VALLE";"V";"V - SUR DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76275";"FLORIDA";"FLORIDA";"Pacific";"FLO";"VLC_FLO";"SUR DEL VALLE";"V";"V - SUR DEL VALLE"
"76";"VALLE DEL CAUCA";"VLC";"76306";"GINEBRA";"GINEBRA";"Pacific";"GIN";"VLC_GIN";"SUR DEL VALLE";"V";"V - SUR DEL VALLE"
